,city,comments,country,date posted,datetime,duration (hours/min),duration (seconds),latitude,longitude,shape,state
62761,philadelphia,Six craft observed that brought people out of their homes to look up.,us,4/16/2005,7/5/1947 11:30,3 to 5 min,300,39.9522222,-75.1641667,disk,pa
62762,tacoma,6 spheres flying in formation over military base in Tacoma Wash. the size of 747&#39s.,us,3/2/2004,7/5/1952 16:00,2 minutes,120,47.2530556,-122.44305559999998,sphere,wa
63340,keokuk,Mother sees UFO above railroad tracks in 1939.,us,9/2/2005,7/7/1939 02:00,10 minutes,600,40.3972222,-91.38472220000001,oval,ia
63341,evergreen,abducted&#44 and a lifetime of ufo experiences,us,3/2/2004,7/7/1952 10:00,4 hours,14400,39.6333333,-105.31666670000001,circle,co
63342,arlington,Daylight sighting of a Disk,us,11/26/2003,7/7/1952 13:00,15 minutes,900,32.7355556,-97.1077778,disk,tx
63343,walnut creek,I have not reported this before. I feel it should be recorderd somewhere. My friend and I used to take time-lapse photos of the stars a,us,9/29/2004,7/7/1954 20:00,5 minutes,300,37.9063889,-122.0638889,unknown,ca
63344,west columbia,3circles together&#44 very bright lighting around them and on them&#44 silver&#44 like 3 wedding rings together,us,3/4/2003,7/7/1954 22:00,abt. 10 min.,600,34.0005556,-81.035,formation,sc
63345,uk/england (rural),1955+/-&#44 multiple identical circular saucers in formation&#44 spinning&#44 slow-moving&#44 low&#44  30&#39 dia.?&#44 visual only.,,2/1/2007,7/7/1955 14:00,10 minutes,600,52.355518,-1.17432,disk,
63346,long beach,As a young man&#44 I would lay out in the yard at night and look at the sky--I often saw an object moving at night speed&#44 very high&#44 no no,us,4/26/2000,7/7/1959 23:00,45 seconds,45,33.7669444,-118.18833329999998,light,ca
63886,johnston city,I was only 13 at the time but I will never forget what  I watch on that warm July evening I&#39am 69 now,us,11/11/2003,7/9/1947 20:00,45 sec.,45,37.8205556,-88.9275,disk,il
64107,green valley,White lights 5 to 7&#44 1/4 mile away&#44 no sounds&#44 just disappeared&#44,us,5/15/2013,8/10/1947 20:00,3-5 minutes,300,44.7955556,-88.27027779999999,unknown,wi
64108,sunland / tujunga,Vehicle was observed in frontial&#44 overhead and trailing edge views as it decended from the North over the San Gabrial mountian range&#44 l,,9/2/2005,8/10/1951 01:00,4 seconds,4,34.259648,-118.308275,circle,ca
64109,bellevue,At dusk&#44 a light appeared out of the  SE sky arched down above the E horizon moved NW.,us,11/19/2012,8/10/1958 21:30,20 minutes,1200,47.6105556,-122.19944440000002,light,wa
64110,reseda,The saucer was roof high and I observed it very closely for at least 3 to 5 minutes,us,4/18/2012,8/10/1959 01:30,10 minutes,600,34.2011111,-118.53555559999998,disk,ca
64739,new york city (brooklyn),A round overing craft over neighbors roof&#44 emitting a roaring sound &#44 observed fire like a jet engine beneath,us,9/15/2005,8/1/1948 02:00,10 minutes,600,40.7141667,-74.0063889,circle,ny
64740,louisville,In 1953&#44 at the age of 3 years old I was Contacted by what is described as a &quot;GREY&quot;.  This happened in Ky in 1953.,us,10/19/2011,8/1/1950 04:00,1 minute,60,38.2541667,-85.7594444,other,ky
64741,tampa,Triangulation radar fix (USAF&#44 civil&#44 Navy).  I ordered intercept by SAC B-29.  B-29 tracked object. Central fire control system locked,us,12/2/2000,8/1/1952 21:30,2 hrs. 30 min.,9000,27.9472222,-82.45861109999998,oval,fl
64742,berkeley,Early 50&#39s sighting in Berkeley&#44 Missouri,us,1/22/2004,8/1/1953 12:00,5 minutes,300,38.7544444,-90.33111109999999,fireball,mo
64743,farmingdale,Sphere  -30 min. - Stationary&#44 bright object over Jet Factory  -1954,us,9/24/2003,8/1/1954 12:00,30+min.,1800,40.7325,-73.4458333,oval,ny
64744,dyer,I saw a silent exhaustless golden glowing slow flying triangle on a late summer afternoon In 1954 or 1955.,us,6/4/2004,8/1/1954 17:00,15 seconds+++,15,41.4941667,-87.5216667,triangle,in
64745,canton,Large&#44 silver-blue disc shaped oject which gave off high pitched sound and was slowly turning on its axis and then suddenly sped away.,us,4/16/2005,8/1/1954 21:00,30 seconds,30,41.6563889,-76.8536111,disk,pa
64746,north hollywood,Star like point of light slowly travelling across the sky in 1954,us,2/3/2012,8/1/1954 22:00,30 min,1800,34.1722222,-118.37805559999998,light,ca
64747,bradford,moving sparkling white/ yellowish/orange/flat black sphere paused 20 feet over my head,us,10/10/2011,8/1/1956 00:00,20 seconds,20,32.9947222,-86.085,sphere,al
64748,harvard,Lost time.,us,9/9/2013,8/1/1956 20:00,2-3 seconds,3,42.5,-71.58333329999999,unknown,ma
64749,arco,A surveying crew of five disturbed a landed craft that lifted up during mid day and then flew away after observing us.,us,4/13/2010,8/1/1957 12:00,three min.,180,43.6366667,-113.29944440000001,disk,id
64750,derby (new haven),Occurred during early evening hours.  LARGE UFO (witnessed by many in neighborhood) hovered over open field at end of housing project.,us,9/12/1999,8/1/1958 19:00,10 - 15 min.,900,41.3205556,-73.0894444,disk,ct
64751,golden,children see flying saucer in small East Texas town,us,5/15/2006,8/1/1959 18:00,3 seconds,3,32.7294444,-95.56277779999999,disk,tx
65226,saranac lake,6-7 Disc shaped objects.  ((REPORT FROM:  BRIAN VIKE&#44 BRITISH COLUMBIA&#44 CANADA.)),us,3/23/2004,8/12/1947 22:00,approx:6 minutes,360,44.3294444,-74.1316667,disk,ny
65598,portsmouth (uk/england),vertical lines of 5-6 crescent moons&#44 some 10+ rows in a night sky over naval base.,gb,4/16/2005,8/13/1943 22:00,10mins,600.0,50.7967,-1.083333,sphere,
65599,troy,Single star like light zigging and zagging in night sky,us,3/10/2011,8/13/1959 21:00,15 minutes,900.0,42.728333299999996,-73.6922222,unknown,ny
65600,jewett,Tumbling zig zag pattern of a shooting &quot;star&quot; observed in the Catskill Mountains&#44 NY,us,12/12/2011,8/13/1959 22:30,20 minutes,1200.0,42.2702778,-74.30333329999999,light,ny
65870,ticonderoga,UFO buzzed B-47,us,10/19/1999,8/14/1957 16:00,15 seconds,15.0,43.84861110000001,-73.42388890000001,disk,ny
65871,california (above&#44 northern part of),Red Fireball Over Califonia,,1/17/2004,8/14/1957 21:00,5 seconds,5.0,36.778261,-119.41793200000001,fireball,ca
66131,fontana,A cylinder light came on above us with no sound .,us,2/22/2002,8/15/1937 21:00,5 to 10 min,600.0,34.0922222,-117.43416670000002,light,ca
66132,unknown,1942    Louisiana    midnight     light like airplane   10-15 minutes&#44  then corkscrewing up into the atmosphere,,2/14/2008,8/15/1943 00:00,10-15 minutes,900.0,37.245443,-107.82783899999998,light,la
66133,unknown,White light at midnight traveling into outer space.,,1/30/2014,8/15/1943 00:00,10-12 minutes,720.0,37.245443,-107.82783899999998,unknown,la
66134,proctor,cigar-shaped&#44 no sound&#44 sub-sonic vibration,us,4/13/2010,8/15/1947 20:15,2 min,120.0,35.966111100000006,-94.77722220000001,cigar,ok
66135,conshohocken,my cousin (female) and friend (male)  myself (male) app. age 10-12 yrs just finnished playing ball&#44 laying on ground on our backs looki,us,9/13/2002,8/15/1948 12:00,15sec,15.0,40.0791667,-75.3019444,oval,pa
66136,excelsior,large ball of brite light above pine trees lighting up the tops of trees.Almost directly above my father who took one photo.Then object,us,11/21/2010,8/15/1949 00:00,3-5 min.,300.0,44.9033333,-93.56611109999999,circle,mn
66137,mill valley,3 lights appeared&#44 manuevering rapidly and at impossible flight angles&#44 changing formation until winking out after little more than a m,us,2/16/1999,8/15/1949 21:00,1 min. +,60.0,37.906111100000004,-122.5438889,light,ca
66138,tarrant city,Glowing large orange ball in Alabama sky August&#44 1949.,us,6/12/2008,8/15/1949 22:00,ten+ minutes,600.0,33.5833333,-86.7727778,circle,al
66139,stanfield,In 1950&#44 Eastern Oregon&#44 I saw one silver&#44 oval shaped disk hover for approximately 2 - 3 minutes before quickly accelerating away.,us,10/31/2008,8/15/1950 14:00,2 - 3 minutes,180.0,45.78055560000001,-119.2161111,disk,or
66140,altoona,This a was metalic disk object that wobbled. The reflectioin the object made is what drew our attention. Jet aircraft appeared and obje,us,9/2/2005,8/15/1951 13:00,20 min. ?,1200.0,40.5186111,-78.395,disk,pa
66141,smithson&#39s valley,2&#44500 long cigar shaped object hovered over a hill for about 20-minutes.,,10/31/2003,8/15/1952 17:00,20-30 minutes,1800.0,29.775499,-98.373667,cigar,tx
66142,prairie grove,Two observers saw silverish 30 foot disk maneuver above and below horizon at hover and supersonic speeds.,us,6/21/2000,8/15/1952 17:30,00:20,20.0,35.9758333,-94.3175,disk,ar
66143,hamilton,Silent bright light passes overhead.,us,1/17/2004,8/15/1952 22:15,8 min.,480.0,39.39944439999999,-84.56138890000001,light,oh
66144,louisville,I heard Them&#33,us,4/16/2005,8/15/1953 11:00,6 to 10 sec,10.0,38.2541667,-85.7594444,circle,ky
66145,bowleys quarters,The speed of these speres were unbelievable they held formation stationary then bursted one by one into space,us,2/22/2005,8/15/1953 21:00,3-4 min,240.0,39.3352778,-76.3905556,sphere,md
66146,puyallup,The object was hovering above the treetops over the road a short distance in front of my car...,us,4/16/2005,8/15/1954 21:00,a few seconds,2.0,47.1855556,-122.29166670000001,oval,wa
66147,eagle pass,Mr. Martin in 1955 has encounter with cigar shaped object in 1955,us,12/2/2000,8/15/1955 00:01,10 minutes,600.0,28.708888899999998,-100.4991667,cigar,tx
66148,longview,My uncle and I were standing outside on a warm summer evening.  We were talking about unions and looking up at the stars.  It was about,us,6/18/2004,8/15/1957 01:00,3 seconds,3.0,46.1383333,-122.93694440000002,triangle,wa
66149,ludlow,Black silhouetted object against glow of distant town.  Flashing light on one edge. Hovers then drops down out of sight.,us,4/2/1999,8/15/1957 01:00,5 minutes max,300.0,42.16,-72.4763889,cigar,ma
66150,exeter,UFO Incident Exeter Newhampshire 1957,us,10/28/2002,8/15/1957 21:00,3 minutes,180.0,42.9813889,-70.9483333,disk,nh
66151,monroe,OVAL SHAPE SEEN IN OR AROUN 08/1958 IN MONROE GA,us,8/5/2012,8/15/1958 14:00,2 minutes,120.0,33.7947222,-83.7133333,oval,ga
66152,roswell,The experience left everyone in a quandry&#44 and had the effect of trauma suffered.,us,12/7/2006,8/15/1959 15:00,45 min.,2700.0,33.3941667,-104.5225,unknown,nm
66153,mohave,Lites over head cut car lights and motor off.,,5/11/2005,8/15/1959 21:00,2 minutes,120.0,35.05247,-118.173965,light,ca
66876,san antonio,THE CRAFT APPEARED TO HAVE DECENDED AT AN ANGL&#44 SKIDDED OVER A HUNDRED YARDS PUSHING THE DIRT IN FRONT OF IT AND BURIED IT&#39S SELF,us,11/11/2003,8/16/1945 11:30,8-9 days,777600.0,33.917777799999996,-106.86527779999999,oval,nm
66877,smith&#39s ferry,When a disk UFO passes within a few feet of the truck cab&#44 the Air Force calls it a lost missile.,,6/3/2010,8/16/1957 21:30,10 minutes,600.0,44.30648,-116.081001,disk,id
67108,covina,It was about 1500 ft up. It just stayed there in one spot for 10 mins then was gone.,us,9/29/2004,8/17/1955 21:00,10 minutes,600.0,34.09,-117.88944440000002,disk,ca
67109,huntington,Directly over head at tree level a Massive&#44 Silent&#44 Hovering Object blocking the  night sky,us,3/19/2009,8/17/1957 23:00,1 hour,3600.0,40.883055600000006,-85.4975,triangle,in
69177,parent (canada),Capsule shaped copper coloured object hung motionless over the domestic site for approximately three or four minutes,ca,11/21/2010,8/24/1954 05:00,3-4 minutes,240.0,47.916667,-74.616667,other,qc
69421,steilacoom,AS A GIRL OF ABOUT NINE AND MY SISTER WHO WAS EIGHT AND OUR FATHER WERE DOWN AT THE WATER&#44 AT DUSK SITTING AND LOOKING OUT&#44 ALL ALONE.,us,10/7/2003,8/25/1949 19:00,15 min.,900.0,47.17,-122.6013889,disk,wa
69704,ferndown-bournemouth (uk/wales),U F O Hovering over Ferndown in Bournemouth 1954 England,,9/24/2012,8/26/1954 16:00,5 minutes,300.0,50.820142,-1.878766,disk,
71050,vandalia,Disk with light spining through it&#39s center crossed the sky from south to north in 3 min or less 8/3/57,us,1/17/2004,8/3/1957 20:00,5-min.,300.0,39.890555600000006,-84.19888890000001,disk,oh
71288,bainbridge/ port deposit,Midwatch spots Fireball headed directly toward barracks.No time to wake shipmates or get out of the way.,,10/8/2007,8/4/1957 02:00,22sec,22.0,39.629014,-76.078383,fireball,md
71767,newtown square,A round object going from bottom to top of moon in 4 seconds,us,12/12/2011,8/6/1955 19:00,4 seconds,4.0,39.9866667,-75.40138890000001,circle,pa
71768,mexico city (mexico),Direction: West to East Seven lights type foo fighter (intense white neon light) in triangle formation&#44 never ever seen speed. Due to t,,1/21/2008,8/6/1959 20:30,1 min,60.0,19.432608,-99.133208,formation,
72004,vallejo,At first we thought they were shooting stars,us,4/1/2001,8/7/1953 21:00,60 min,3600.0,38.1041667,-122.25555559999998,light,ca
72005,indianapolis,Flashing light over Indiana,us,11/21/2010,8/7/1957 01:00,1 hour,3600.0,39.7683333,-86.1580556,light,in
72266,huntington beach,MY DAD SAYS HIS AUNT AND UNCLE SAW THIS CRAFT IN 1944 OR 1945 DURING THE DAY IT HOVERED OVER THEM FOR ABOUT 5 MINUTES IN THE AREA OF BU,us,1/17/2004,8/8/1945 12:00,5 minutes,300.0,33.660277799999996,-117.99833329999998,disk,ca
72267,independence,Flaming ball of light making right angle turns seen from front porch on a hot summer&#39s night.,us,5/15/2006,8/8/1955 01:00,several hrs.,300.0,39.091111100000006,-94.4152778,fireball,mo
72268,scarborough,I was a young girl around 1958 when I saw a saucer-shaped craft on the ground in daylight resting between two sets of power lines,us,4/16/2005,8/8/1958 15:00,10 minutes,600.0,43.578055600000006,-70.32222220000001,disk,me
72548,san diego (north of&#44 at sea),At least a hundred miles out to sea&#44 a long time ago&#44 in 1957&#44 a very interesting sighting&#44 after midnight.  First report.,us,8/11/2004,8/9/1957 00:30,15 minutes,900.0,32.7152778,-117.1563889,disk,ca
72743,st. paul,3 UFO&#39s saucer-shaped with flashing lights landed in field next to me&#44 when I approached took off with great speed.,us,4/16/2005,9/10/1957 19:15,five minutes,300.0,44.944444399999995,-93.0930556,disk,mn
73293,geneva,While marching on a bivouac maneuver in (?) September 1954&#44 I caught a glimpse overhead of a disc-shaped&#44 metallic in color object that,us,10/15/2003,9/1/1954 13:00,couple of minutes,120.0,42.868888899999995,-76.9780556,disk,ny
73294,graham,Three shiny spheres over Graham Texas,us,1/10/2009,9/1/1957 16:00,30 sec,30.0,33.106944399999996,-98.5891667,sphere,tx
73295,brecksville,20 ft in diameter glowing ufo landed a few feet from my car .,us,2/1/2007,9/1/1957 23:00,3 minutes,180.0,41.3197222,-81.6269444,circle,oh
73296,fargo,Flying Saucer seen while driving home from work.,us,5/27/2003,9/1/1958 20:00,15 min,900.0,46.8772222,-96.78944440000001,disk,nd
73795,oak lawn,V-formation 5 silver disks with 1 trailing behind&#44 size of small peas high &amp; fast  heading NE  bypassing Chicago  to Indiana,us,4/16/2005,9/12/1946 24:00,15 seconds,15.0,41.7108333,-87.75805559999999,formation,il
74266,ashland,Near observations of a slow moving silent object and ground effects.,us,2/14/2008,9/14/1958 19:30,45 seconds,45.0,38.478333299999996,-82.6380556,circle,ky
74514,valley city (6.5 miles east of),Two brothers observe&#44 hear&#44 three black discs streak overhead&#44 moving from SE to NW; below high overcast. 500 Lights On Object0: Ye,us,6/12/2008,9/15/1934 15:30,5 seconds,5.0,46.923333299999996,-98.00277779999999,disk,nd
74515,albany (canada),I WAS PLAYING AT MY FRIEND&#39S HOME AFTER SUPPER AND HER MOTHER WORRIEDLY REMINDED ME IT WAS LATER THAN SHE REALIZED. HER OLDER DAUGHTER,ca,3/19/2009,9/15/1936 19:00,2o minutes,1200.0,52.25,-81.616667,rectangle,pe
74516,post,Disk object appeared very close to ground above Post&#44 Texas for just a few seconds in about 1949 or 1950,us,7/16/2006,9/15/1949 21:00,10 seconds,10.0,33.1908333,-101.37777779999999,disk,tx
74517,norridgewock,SUNNY DAY&#44 WITHIN 450 FEET&#44 LOW...REPORTED TO DOW A.F.B.   IN BANGOR. NO NOISE SLOW ANTI GRAVITY DEF. NOT FROM EARTH&#33,us,12/2/2000,9/15/1952 14:00,4-5 minutes,300.0,44.713055600000004,-69.7911111,disk,me
74518,palmer township,Saturn-shaped object appearing over the Pennsylvania night sky in the fall of 1954,,11/28/2007,9/15/1954 09:30,9-10 minutes,600.0,40.716765,-75.249344,other,pa
74519,middle river,three round blue-white disks in V formation moving from SE to NW,us,12/16/2005,9/15/1956 20:00,1 min,60.0,39.334166700000004,-76.4397222,circle,md
74520,el paso,Undified Flying Object,us,2/14/2008,9/15/1957 04:00,10 min,600.0,31.758611100000003,-106.4863889,disk,tx
74521,lake jackson,fireball seen on country  road.,us,1/10/2009,9/15/1957 21:30,13 sec,13.0,29.0336111,-95.4341667,fireball,tx
74522,tacoma,a large disk spacecraft the size of a Boeing 727 seen in the evening skies over Tacoma&#44 Wn.,us,3/2/2004,9/15/1957 23:00,20 seconds,20.0,47.2530556,-122.44305559999998,disk,wa
74523,goldfield,The object hovered over the pick-up&#44 and raised it from the sand,us,4/16/2005,9/15/1959 01:00,1 minute,60.0,37.708611100000006,-117.23472220000001,light,nv
74524,dayton,formation of 6 saucers moving from Wright Paterson east to Dayton Ohio,us,2/8/2005,9/15/1959 11:30,15 mini,900.0,39.758888899999995,-84.1916667,disk,oh
74525,fallon,I was an Air Force radar operator at Fallon Navel Air Station&#44 in the year of 1959  Iwas working the day shift on that day.  Iwas on sc,us,10/28/2002,9/15/1959 24:00,2 hours,7200.0,39.47361110000001,-118.7763889,oval,nv
75992,hope,Sitting on a pond bank on sunny afternoon when 9 saucers appeared at 12:00 o&#39clock at a very high altitude.  They were silver in color,us,4/16/2005,9/20/1956 16:00,20 minutes,1200.0,33.6669444,-93.59138890000001,circle,ar
75993,hopkinsville,4 matalic silver cigar shaped objects; no sound september1957&#44 kentucky,us,8/28/2003,9/20/1957 00:00,10 minutes,600.0,36.86555560000001,-87.48861109999999,cigar,ky
75994,davis jct. (on highway72 east to highway 51 north),red light with A GLOW AROUND IT DRIVING TO WORK 10;20PM DRIVING EAST SAW THIS LIGHT MAKING TRIANGLE MOTION CONTINIOUS MOTION IT WENT N.,,4/2/1999,9/20/1958 22:20,5min,300.0,42.101692,-89.09315699999999,fireball,il
76277,greenwich,Strange movements amoung the stars,us,8/12/2008,9/21/1956 24:00,21:30,1290.0,41.02638889999999,-73.6288889,light,ct
78573,dome,observed sudden&#44very bright flash of light from large &#44flying object that appeared to be on fire.,us,8/5/2001,9/30/1946 20:30,30-40 sec.,40.0,32.7552778,-114.3613889,flash,az
79261,los gatos (west of),3 craft seen in day light&#44 very low altitude and as clear in detail and color as a car on the road.,us,10/30/2006,9/5/1957 17:30,one minute or less,60.0,37.2266667,-121.9736111,disk,ca
79668,arthur,Two lights of alternating color traveling and stopping at unexplainable rates of speed.,us,10/31/2003,9/7/1958 19:00,5-15 min.,900.0,47.1041667,-97.2177778,unknown,nd
80101,philadelphia,saucers in a line over Phila Pa.,us,12/12/2009,9/9/1952 20:00,3 minutes,180.0,39.9522222,-75.1641667,circle,pa
80102,beaumont,Aprox. 30 Disk shaped UFOs fell out of clouds got in V formatin  and shot toward a black rain cloud avoiding a Jet Plane.,us,1/17/2004,9/9/1954 12:30,5 minutes,300.0,30.085833299999997,-94.1016667,disk,tx
80103,norfolk,Unidentified Object Hovering over Interstate 264&#44 Norfolk&#44 Virginia,us,2/24/2007,9/9/1956 05:55,1.5 minutes,90.0,36.8466667,-76.2855556,cigar,va
